image_path,reconstruction_error,mahalanobis_distance,combined_score
D:\projects\xray\test\P05557rotated45.jpg,0.010329631,12.601180072666539,0.1363414318838848
D:\projects\xray\test\xray_easy06535shifted-25_0.jpg,0.011305161,12.503310988495354,0.1363382707054377
D:\projects\xray\test\P05122rotated270.jpg,0.010398508,12.590933390513946,0.13630784195468715
D:\projects\xray\test\B0053_0137shifted10_0.jpg,0.0030737857,13.32244114287045,0.13629819711556995
D:\projects\xray\test\P04174rotated270.jpg,0.009476934,12.681275948988233,0.13628969311820302
D:\projects\xray\test\P02063rotated270.jpg,0.009022761,12.724524484082007,0.13626800597711347
D:\projects\xray\test\P05292flip-1.jpg,0.010703257,12.556240783398058,0.1362656651190391
D:\projects\xray\test\xray_easy03247scaled0.7.jpg,0.008686346,12.756669291052644,0.13625303891244953
D:\projects\xray\test\B0038_0010shifted0_10.jpg,0.005122215,13.112005429774184,0.1362422693191435
D:\projects\xray\test\P07469shifted10_0.jpg,0.006633062,12.960149911675291,0.13623456103238898
D:\projects\xray\test\P01832scaled1.2.jpg,0.005402185,13.081974092552118,0.13622192594835214
D:\projects\xray\test\P02748scaled0.8.jpg,0.0061734463,13.00313019537868,0.13620474826260826
D:\projects\xray\test\P01917scaled1.2.jpg,0.007684946,12.849271815121043,0.1361776642113911
D:\projects\xray\test\P07364rotated360.jpg,0.005657062,13.04876760787191,0.13614473801319024
D:\projects\xray\test\P00636flip0.jpg,0.014055598,12.207658839135458,0.1361321859872251
D:\projects\xray\test\P06104shifted-10_0.jpg,0.0064883702,12.963873671439824,0.13612710695785818
D:\projects\xray\test\P07308scaled0.8.jpg,0.007725363,12.835902152432856,0.1360843846559411
D:\projects\xray\test\xray_easy00943rotated270.jpg,0.009428035,12.66318352779191,0.1360598698144596
D:\projects\xray\test\xray_easy06640rotated90.jpg,0.011024144,12.503504548947964,0.13605918903629932
D:\projects\xray\test\B0046_0151shifted0_-10.jpg,0.008640516,12.738636252176411,0.13602687813979036
D:\projects\xray\test\xray_easy06793rotated45.jpg,0.011517814,12.450611068277741,0.13602392504333638
D:\projects\xray\test\xray_easy04503shifted-25_0.jpg,0.009059238,12.696109021906018,0.13602032846663356
D:\projects\xray\test\P07146rotated270.jpg,0.008044169,12.792665551270188,0.1359708247971052
D:\projects\xray\test\P00474shifted10_0.jpg,0.009402182,12.656008856233498,0.13596227051552673
D:\projects\xray\test\xray_easy03167shifted25_0.jpg,0.009780459,12.617134743296653,0.13595180653893502
D:\projects\xray\test\xray_easy03419rotated270.jpg,0.0081535475,12.779656327901117,0.13595011081186764
D:\projects\xray\test\P04522shifted0_-10.jpg,0.007878492,12.806740743251535,0.13594589908750745
D:\projects\xray\test\P01939flip-1.jpg,0.009049076,12.688165518680476,0.13593073084244395
D:\projects\xray\test\P05592shifted10_0.jpg,0.007356902,12.853884354359971,0.13589574566237198
D:\projects\xray\test\xray_easy03496rotated270.jpg,0.008464147,12.738091484066308,0.1358450621774441
D:\projects\xray\test\xray_easy06635shifted-25_0.jpg,0.007016458,12.879435857967472,0.13581081666261888
D:\projects\xray\test\P07887scaled1.2.jpg,0.009326312,12.643829459281605,0.13576460635246676
D:\projects\xray\test\P05212shifted10_0.jpg,0.006113954,12.964604348614797,0.13575999737456426
D:\projects\xray\test\P07887scaled0.8.jpg,0.00948922,12.62555064925007,0.13574472612822572
D:\projects\xray\test\B0049_0094shifted0_10.jpg,0.004052746,13.169031969435625,0.1357430658040207
D:\projects\xray\test\B0050_0081shifted0_10.jpg,0.0029959807,13.272123033577008,0.1357172110064457
D:\projects\xray\test\P00251scaled1.2.jpg,0.00872412,12.697390040536758,0.13569802085091706
D:\projects\xray\test\B0050_0067scaled1.2.jpg,0.0030744195,13.261710702408454,0.13569152647596203
D:\projects\xray\test\P04800flip1.jpg,0.009530171,12.612513436163223,0.13565530518228566
D:\projects\xray\test\B0049_0064scaled1.2.jpg,0.0038409277,13.17914498000553,0.1356323775331637
D:\projects\xray\test\P01940rotated180.jpg,0.009266943,12.6358781060665,0.1356257238001517
D:\projects\xray\test\P00251rotated360.jpg,0.008763672,12.686148424025447,0.13562515609290274
D:\projects\xray\test\P05546scaled1.2.jpg,0.007175762,12.84173818735526,0.13559314407986858
D:\projects\xray\test\P07615rotated180.jpg,0.009255216,12.6296137668983,0.13555135412593272
D:\projects\xray\test\P07282shifted0_-10.jpg,0.010874667,12.467313869806638,0.13554780590298288
D:\projects\xray\test\xray_easy03424scaled0.7.jpg,0.0070035555,12.853664351742154,0.13554019905741696
D:\projects\xray\test\P00403rotated270.jpg,0.00842956,12.710905269325387,0.13553861257225883
D:\projects\xray\test\B0050_0058flip1.jpg,0.0020683433,13.346572059673345,0.13553406393622136
D:\projects\xray\test\P07907rotated360.jpg,0.0075424393,12.795109443068887,0.13549353370145345
D:\projects\xray\test\P02083shifted0_-10.jpg,0.0062087127,12.926715121454507,0.13547586391529948
D:\projects\xray\test\P05303shifted0_-10.jpg,0.0061713792,12.92904033227279,0.13546178256109498
D:\projects\xray\test\P04119rotated45.jpg,0.009279895,12.615483248776364,0.13543472713029553
D:\projects\xray\test\P05905shifted0_-10.jpg,0.008247704,12.710442209918769,0.13535212634433777
D:\projects\xray\test\B0049_0025rotated45.jpg,0.0037046326,13.164736193530445,0.1353519945677388
D:\projects\xray\test\P07802scaled0.8.jpg,0.0072399843,12.810513981478849,0.13534512416320482
D:\projects\xray\test\P05246rotated270.jpg,0.012212555,12.312662294757468,0.13533917787176472
D:\projects\xray\test\P02876flip1.jpg,0.009964124,12.533309332515977,0.13529721762474559
D:\projects\xray\test\P02810rotated90.jpg,0.009122566,12.617114174018726,0.13529370806018934
D:\projects\xray\test\P00350shifted-10_0.jpg,0.0100979665,12.512845304704033,0.1352264195764693
D:\projects\xray\test\B0049_0073shifted0_-10.jpg,0.0030054683,13.218599573577295,0.13519146402234683
D:\projects\xray\test\xray_easy06720scaled1.4.jpg,0.007564271,12.76056039213514,0.13516987479024883
D:\projects\xray\test\P07802scaled1.2.jpg,0.0070415116,12.81217512375621,0.135163262829086
D:\projects\xray\test\P07346rotated45.jpg,0.009360612,12.578918523641097,0.13514979760648477
D:\projects\xray\test\P01840rotated45.jpg,0.010252913,12.489403951502979,0.13514695297516527
D:\projects\xray\test\P05306rotated270.jpg,0.008863126,12.626330685755702,0.1351264327853033
D:\projects\xray\test\B0010_0001scaled0.8.jpg,0.0045644413,13.055769493404137,0.13512213620889293
D:\projects\xray\test\B0049_0168shifted10_0.jpg,0.0049696364,13.014362539639004,0.13511326184039243
D:\projects\xray\test\P00028rotated45.jpg,0.009558167,12.554969113296726,0.13510785844153622
D:\projects\xray\test\P02716scaled0.8.jpg,0.0066114725,12.848485943919208,0.1350963319005647
D:\projects\xray\test\P08093scaled1.2.jpg,0.0056599085,12.940556309709041,0.13506547161901086
D:\projects\xray\test\P05481rotated360.jpg,0.004966222,13.008409773366052,0.13505031994910438
D:\projects\xray\test\P05907shifted0_-10.jpg,0.008476894,12.656229014496153,0.13503918449382132
D:\projects\xray\test\P04698rotated270.jpg,0.010287422,12.473407709365055,0.13502149884914325
D:\projects\xray\test\P05544flip-1.jpg,0.009021458,12.596971603320755,0.13499117424921908
D:\projects\xray\test\P07529scaled0.8.jpg,0.006595567,12.838566386936213,0.13498123073814416
D:\projects\xray\test\P05944scaled0.8.jpg,0.006671619,12.830359915648767,0.1349752182923741
D:\projects\xray\test\P06037scaled1.2.jpg,0.006839218,12.812391278054578,0.13496313086431486
D:\projects\xray\test\B0049_0142flip1.jpg,0.0035701136,13.133244401414819,0.13490255757805833
D:\projects\xray\test\B0049_0196shifted10_0.jpg,0.002020604,13.285669868236464,0.13487730265950842
D:\projects\xray\test\xray_easy03243rotated45.jpg,0.011089348,12.37499175787301,0.13483926581296635
D:\projects\xray\test\P01951flip0.jpg,0.008964765,12.586839282354573,0.1348331577091501
D:\projects\xray\test\P02081flip-1.jpg,0.0077740788,12.701454076734105,0.1347886195201866
D:\projects\xray\test\P00027shifted0_10.jpg,0.009694257,12.508361087074265,0.1347778676905273
D:\projects\xray\test\B0050_0065shifted0_-10.jpg,0.0032304663,13.152297336807356,0.13475343964261816
D:\projects\xray\test\xray_easy00469rotated270.jpg,0.009556805,12.518814487344457,0.13474494965708686
D:\projects\xray\test\B0066_0001shifted-10_0.jpg,0.0061661866,12.8555136085026,0.1347213227343783
D:\projects\xray\test\B0049_0082shifted0_-10.jpg,0.004106305,13.060959419312848,0.1347158992670752
D:\projects\xray\test\P00251scaled0.8.jpg,0.008031252,12.66641262364145,0.13469537807670792
D:\projects\xray\test\P07924rotated360.jpg,0.0068823206,12.78008554536217,0.13468317607746655
D:\projects\xray\test\P07701shifted-10_0.jpg,0.008280071,12.639411648459006,0.13467418791449834
D:\projects\xray\test\xray_easy06622rotated90.jpg,0.005481839,12.918912845458406,0.13467096763457673
D:\projects\xray\test\P01835flip1.jpg,0.008574727,12.608254139986391,0.13465726839121933
D:\projects\xray\test\P04555flip-1.jpg,0.005517432,12.913029868865946,0.1346477306891475
D:\projects\xray\test\P04773rotated45.jpg,0.009142728,12.547042969844009,0.13461315728953743
D:\projects\xray\test\xray_easy00899rotated45.jpg,0.006922342,12.76507952684782,0.13457313715166072
D:\projects\xray\test\P05072shifted0_10.jpg,0.009200498,12.536583811149772,0.13456633657322103
D:\projects\xray\test\B0049_0189rotated270.jpg,0.004741614,12.98242456449354,0.13456585986373665
D:\projects\xray\test\P01939flip0.jpg,0.010571231,12.398630340715604,0.1345575345413919
D:\projects\xray\test\P06032scaled1.2.jpg,0.008570739,12.593973091273025,0.13451046998082117
D:\projects\xray\test\P05279shifted10_0.jpg,0.0074642487,12.704566418600129,0.13450991287303019
D:\projects\xray\test\P01921rotated180.jpg,0.011776,12.271401341728433,0.1344900136785911
D:\projects\xray\test\xray_easy04726rotated45.jpg,0.009364459,12.510635878154513,0.1344708175138521
D:\projects\xray\test\P02726shifted-10_0.jpg,0.0081576565,12.631111754977459,0.13446877407783026
D:\projects\xray\test\B0049_0178rotated45.jpg,0.0054254513,12.903448659477933,0.13445993791816935
D:\projects\xray\test\P00275flip1.jpg,0.01030616,12.413524015329772,0.13444140011899167
D:\projects\xray\test\P05600scaled1.2.jpg,0.0073127854,12.712609947895956,0.1344388848473723
D:\projects\xray\test\P05250scaled1.2.jpg,0.0062091327,12.821772225507631,0.13442685498231188
D:\projects\xray\test\P02067scaled0.8.jpg,0.007154456,12.72518032714963,0.13440625914561152
D:\projects\xray\test\P02143scaled0.8.jpg,0.0074965185,12.68936609683498,0.13439017951692783
D:\projects\xray\test\xray_easy06830shifted0_25.jpg,0.009429974,12.495336820137624,0.13438334175151712
D:\projects\xray\test\P02109shifted0_10.jpg,0.00792335,12.645982686861569,0.1343831766067367
D:\projects\xray\test\B0049_0151rotated270.jpg,0.002473395,13.190288805877298,0.13437628314373523
D:\projects\xray\test\B0039_0008rotated270.jpg,0.0067549828,12.762129733199698,0.13437628008285982
D:\projects\xray\test\P02069rotated45.jpg,0.009892992,12.447614059797846,0.1343691323419603
D:\projects\xray\test\P04845flip1.jpg,0.011795008,12.256796348444524,0.13436297110817735
D:\projects\xray\test\xray_easy06626shifted0_25.jpg,0.01075608,12.360214005588094,0.13435822009472648
D:\projects\xray\test\P07701rotated90.jpg,0.010166995,12.418743640605797,0.13435443163339486
D:\projects\xray\test\B0049_0183rotated45.jpg,0.00850609,12.584739139926134,0.13435348177951276
D:\projects\xray\test\B0065_0007flip1.jpg,0.005175732,12.917694562939817,0.13435267770556622
D:\projects\xray\test\P02735flip1.jpg,0.010443542,12.387446962966171,0.1343180117823049
D:\projects\xray\test\P04116scaled1.2.jpg,0.0071312725,12.715923612127018,0.1342905085825355
D:\projects\xray\test\P00063shifted10_0.jpg,0.004647028,12.96026867843422,0.13424971495114293
D:\projects\xray\test\B0049_0150flip-1.jpg,0.0030013928,13.123181177261783,0.1342332045916052
D:\projects\xray\test\xray_easy06633flip0.jpg,0.012586874,12.163617272541137,0.13422304668143603
D:\projects\xray\test\P00485flip-1.jpg,0.010252311,12.393473564833041,0.1341870465427601
D:\projects\xray\test\P00536flip0.jpg,0.00809322,12.608960255566936,0.13418282273743254
D:\projects\xray\test\P00041scaled1.2.jpg,0.008449087,12.572479629875964,0.13417388321818657
D:\projects\xray\test\P05918rotated90.jpg,0.008230186,12.593675635489722,0.1341669424224188
D:\projects\xray\test\P04523flip1.jpg,0.010344418,12.378021444104794,0.13412463220678453
D:\projects\xray\test\P04018shifted10_0.jpg,0.010027654,12.40915338197211,0.13411918735741174
D:\projects\xray\test\P04642shifted10_0.jpg,0.010044095,12.405650105077138,0.13410059615719427
D:\projects\xray\test\P05975flip-1.jpg,0.0051295273,12.89495328840426,0.13407906018463883
D:\projects\xray\test\P05428scaled0.8.jpg,0.009349269,12.47131379660441,0.1340624068271591
D:\projects\xray\test\P04148rotated360.jpg,0.008348766,12.57019309865461,0.134050696769558
D:\projects\xray\test\P06239scaled1.2.jpg,0.006955061,12.708726088864253,0.13404232199651644
D:\projects\xray\test\P07615scaled0.8.jpg,0.0071845497,12.685528349496074,0.13403983319542953
D:\projects\xray\test\P02088shifted0_-10.jpg,0.0063598454,12.763720015045916,0.13399704555031572
D:\projects\xray\test\P04793rotated270.jpg,0.010764233,12.320246808297735,0.13396670091964108
D:\projects\xray\test\P04667rotated90.jpg,0.010792587,12.315742675741452,0.13395001370986243
D:\projects\xray\test\B0046_0151shifted-10_0.jpg,0.009153704,12.478503026085487,0.13393873441981663
D:\projects\xray\test\B0050_0066shifted0_-10.jpg,0.0030784989,13.08369267764808,0.13391542565406575
D:\projects\xray\test\P00005shifted-10_0.jpg,0.007818128,12.607175616730622,0.13388988414962463
D:\projects\xray\test\xray_easy08773shifted25_0.jpg,0.013399216,12.04784008165957,0.13387761716303842
D:\projects\xray\test\P05765rotated180.jpg,0.009518874,12.43278930603425,0.13384676693816586
D:\projects\xray\test\P02707shifted0_-10.jpg,0.008015862,12.581388784038062,0.1338297495751285
D:\projects\xray\test\P00445shifted0_-10.jpg,0.008237257,12.559189203391126,0.13382914870241933
D:\projects\xray\test\P01802shifted-10_0.jpg,0.0049968217,12.880918160185999,0.13380600335181542
D:\projects\xray\test\P07453rotated270.jpg,0.009820146,12.397881324355883,0.1337989587983994
D:\projects\xray\test\P07252shifted0_-10.jpg,0.0077668554,12.603065317942777,0.13379750859438458
D:\projects\xray\test\P05765flip-1.jpg,0.009454298,12.43278930603425,0.13378219089348717
D:\projects\xray\test\P07525flip1.jpg,0.011697994,12.208185231594511,0.13377984592972464
D:\projects\xray\test\P05896flip-1.jpg,0.008366711,12.541271650556894,0.1337794279432711
D:\projects\xray\test\P05769scaled0.8.jpg,0.0085549075,12.522190088963992,0.13377680840528494
D:\projects\xray\test\B0049_0142rotated360.jpg,0.0038844633,12.987036231556027,0.13375482565374167
D:\projects\xray\test\P04917rotated90.jpg,0.0069186166,12.68075355576115,0.13372615215049558
D:\projects\xray\test\xray_easy03178shifted0_25.jpg,0.005050919,12.867434831897965,0.13372526733766546
D:\projects\xray\test\P00225shifted0_-10.jpg,0.009723459,12.39957191779877,0.13371917854842197
D:\projects\xray\test\P04524rotated180.jpg,0.009147324,12.457000544289803,0.13371732911090112
D:\projects\xray\test\B0066_0020rotated360.jpg,0.0054039746,12.830917840650459,0.1337131529656627
D:\projects\xray\test\P01830rotated90.jpg,0.007959469,12.573431559361122,0.13369378481514357
D:\projects\xray\test\P00575rotated45.jpg,0.0083800545,12.530670724872671,0.13368676174495542
D:\projects\xray\test\xray_easy00469rotated45.jpg,0.010738214,12.294577740365309,0.1336839909502272
D:\projects\xray\test\P04940rotated45.jpg,0.007867788,12.57777257202968,0.13364551368493885
D:\projects\xray\test\P04977rotated360.jpg,0.006216541,12.742586865740913,0.13364240959006446
D:\projects\xray\test\P06035rotated45.jpg,0.008585698,12.50331947050243,0.1336188926763087
D:\projects\xray\test\P04931shifted0_10.jpg,0.006565791,12.704575825753096,0.1336115493466187
D:\projects\xray\test\P08092flip0.jpg,0.008206605,12.54044084345161,0.1336110134144484
D:\projects\xray\test\B0049_0055scaled0.8.jpg,0.002963581,13.061766467257597,0.1335812455622033
D:\projects\xray\test\P02098scaled0.8.jpg,0.007963912,12.55838309855381,0.13354774261575136
D:\projects\xray\test\P03995rotated90.jpg,0.007002942,12.652703490949605,0.1335299767079148
D:\projects\xray\test\P05123scaled1.2.jpg,0.00795847,12.555156085000698,0.13351003076241677
D:\projects\xray\test\P08085shifted0_-10.jpg,0.0052732727,12.822983538995596,0.13350310813899252
D:\projects\xray\test\P06262scaled1.2.jpg,0.0077005643,12.579308006201334,0.1334936444017703
D:\projects\xray\test\P07562rotated270.jpg,0.006926741,12.65270927022698,0.13345383368763353
D:\projects\xray\test\P05497rotated270.jpg,0.0062006335,12.725295036255233,0.13345358383997194
D:\projects\xray\test\xray_easy03256rotated270.jpg,0.010701544,12.274660007300378,0.133448143724525
D:\projects\xray\test\B0049_0008rotated270.jpg,0.0035749425,12.986126282423372,0.13343620529569322
D:\projects\xray\test\P02714rotated180.jpg,0.009289714,12.414322242919255,0.1334329360056286
D:\projects\xray\test\B0050_0066shifted10_0.jpg,0.002290784,13.113997107046552,0.13343075498613424
D:\projects\xray\test\B0010_0001shifted0_10.jpg,0.0054704933,12.795582802630483,0.13342632136903226
D:\projects\xray\test\B0049_0163flip0.jpg,0.0036969802,12.970519907735834,0.13340217926502773
D:\projects\xray\test\P01846shifted10_0.jpg,0.008223955,12.51781217183917,0.13340207630656653
D:\projects\xray\test\B0049_0179rotated90.jpg,0.0052071675,12.81731130374738,0.13338028051016415
D:\projects\xray\test\xray_easy00469flip0.jpg,0.009000578,12.430282692668474,0.13330340489057338
D:\projects\xray\test\B0050_0056rotated180.jpg,0.0021977813,13.10890254894872,0.1332868068343629
D:\projects\xray\test\P05865flip1.jpg,0.008039142,12.523032020815965,0.1332694622133052
D:\projects\xray\test\P07711rotated45.jpg,0.013566837,11.969508416736657,0.13326192088211114
D:\projects\xray\test\xray_easy03165shifted25_0.jpg,0.006814267,12.64390281071672,0.13325329512783976
D:\projects\xray\test\P07406shifted0_-10.jpg,0.007591615,12.564708008716723,0.13323869505251668
D:\projects\xray\test\xray_easy06532shifted0_-25.jpg,0.006491004,12.673197534996264,0.1332229793736636
D:\projects\xray\test\P00336rotated45.jpg,0.007770671,12.54377310288169,0.13320840207236193
D:\projects\xray\test\P05118rotated45.jpg,0.013218861,11.995754394630433,0.13317640501955985
D:\projects\xray\test\P04948scaled1.2.jpg,0.0076962523,12.546891095770343,0.13316516327393993
D:\projects\xray\test\P05610shifted0_-10.jpg,0.010447805,12.271352409560087,0.1331613289116681
D:\projects\xray\test\P05736rotated180.jpg,0.0085206935,12.462848434885363,0.133149177867075
D:\projects\xray\test\P02841flip0.jpg,0.009089603,12.404852881049141,0.13313813189928755
D:\projects\xray\test\P07554shifted0_-10.jpg,0.0102409,12.289714519155995,0.13313804552180544
D:\projects\xray\test\P04942shifted0_-10.jpg,0.0069210525,12.616843168723632,0.1330894841543143
D:\projects\xray\test\P07993rotated45.jpg,0.0095159905,12.357289182941013,0.13308888233254246
D:\projects\xray\test\B0049_0200flip-1.jpg,0.0028565202,13.02132385740458,0.13306975881144692
D:\projects\xray\test\P02762rotated360.jpg,0.0065098586,12.654340669967766,0.13305326534890172
D:\projects\xray\test\P07812scaled1.2.jpg,0.008291591,12.475307733451295,0.13304466829334666
D:\projects\xray\test\P02815flip0.jpg,0.010771324,12.224476924019651,0.13301609316694335
D:\projects\xray\test\P00622scaled1.2.jpg,0.007539716,12.544920610156689,0.13298892218512331
D:\projects\xray\test\P07815rotated90.jpg,0.00791502,12.50650468905556,0.1329800668795693
D:\projects\xray\test\B0049_0069rotated270.jpg,0.005589057,12.736156594637263,0.13295062317210662
D:\projects\xray\test\P04942shifted0_10.jpg,0.006819977,12.608813313674357,0.1329081100961211
D:\projects\xray\test\P07696shifted0_10.jpg,0.006746059,12.613209625324398,0.13287815507119685
D:\projects\xray\test\P07545shifted0_-10.jpg,0.0069795153,12.58618755682285,0.1328413908786054
D:\projects\xray\test\P07707scaled0.8.jpg,0.004836188,12.799330527937581,0.13282949344298411
D:\projects\xray\test\P02743scaled0.8.jpg,0.0059980494,12.681734037873401,0.13281538977575555
D:\projects\xray\test\P04899scaled0.8.jpg,0.0086665405,12.412456654987864,0.13279110704592995
D:\projects\xray\test\P06093shifted0_10.jpg,0.0051124855,12.76203082004456,0.13273279369491023
D:\projects\xray\test\P07392rotated270.jpg,0.01021051,12.251625595299446,0.1327267662963077
D:\projects\xray\test\B0049_0187rotated180.jpg,0.0030178484,12.969474232478412,0.13271259068234237
D:\projects\xray\test\P00276rotated90.jpg,0.012778908,11.991791141173046,0.13269681942602796
D:\projects\xray\test\P07499rotated90.jpg,0.009290795,12.33685815771667,0.13265937641911185
D:\projects\xray\test\P05206flip1.jpg,0.008995742,12.364620098977964,0.1326419425955383
D:\projects\xray\test\P05373rotated90.jpg,0.007101406,12.55373672963853,0.13263877317400527
D:\projects\xray\test\P05327shifted10_0.jpg,0.0064509525,12.616437905168478,0.1326153315480644
D:\projects\xray\test\P06032rotated45.jpg,0.009814694,12.274119369849828,0.13255588729098705
D:\projects\xray\test\P04865shifted10_0.jpg,0.007139504,12.539252307493637,0.13253202703077743
D:\projects\xray\test\P07399shifted10_0.jpg,0.010479373,12.202174933837076,0.13250112226442715
D:\projects\xray\test\P04955shifted10_0.jpg,0.005490206,12.700155321135785,0.1324917593933609
D:\projects\xray\test\P05580shifted0_10.jpg,0.006642423,12.583967949726892,0.13248210260176374
D:\projects\xray\test\xray_easy02532shifted0_25.jpg,0.0073733125,12.507704956130308,0.13245036204950136
D:\projects\xray\test\P07392flip0.jpg,0.009412725,12.303437487555026,0.13244710033160922
D:\projects\xray\test\P07853shifted10_0.jpg,0.007496404,12.494425815252178,0.13244066214842315
D:\projects\xray\test\P02096shifted10_0.jpg,0.005653026,12.676285045151168,0.1324158764996057
D:\projects\xray\test\P01821rotated270.jpg,0.0076695452,12.474383150304485,0.1324133767474704
D:\projects\xray\test\P05765scaled1.2.jpg,0.007518273,12.489392011981316,0.13241219296675033
D:\projects\xray\test\P05621scaled1.2.jpg,0.007082882,12.529741825020789,0.13238030012181878
D:\projects\xray\test\P05279flip-1.jpg,0.007660135,12.471677200116291,0.13237690716229455
D:\projects\xray\test\P06246shifted-10_0.jpg,0.008190846,12.417288011693035,0.13236372618757758
D:\projects\xray\test\P04858flip0.jpg,0.009430843,12.29328346683527,0.13236367807377825
D:\projects\xray\test\P07600rotated360.jpg,0.005935294,12.642194572119783,0.13235723980917405
D:\projects\xray\test\P02825rotated270.jpg,0.0075287507,12.480147645790193,0.13233022714946482
D:\projects\xray\test\P00325flip1.jpg,0.009898401,12.242364986279913,0.13232205072829434
D:\projects\xray\test\P05876shifted0_-10.jpg,0.008475191,12.384683010973138,0.1323220210696022
D:\projects\xray\test\B0010_0001flip0.jpg,0.0073945546,12.491734952333154,0.13231190408247295
D:\projects\xray\test\P05950flip0.jpg,0.0078106807,12.44991531994589,0.13230983386080938
D:\projects\xray\test\P02144rotated180.jpg,0.010346301,12.194938727312461,0.13229568817310705
D:\projects\xray\test\P05265rotated360.jpg,0.007749304,12.452192742434562,0.1322712315997225
D:\projects\xray\test\P00611shifted10_0.jpg,0.008891726,12.337748707826599,0.13226921299095615
D:\projects\xray\test\xray_easy06952rotated45.jpg,0.01004956,12.220502555560818,0.13225458566289894
D:\projects\xray\test\B0050_0081flip0.jpg,0.0030433626,12.920890343328203,0.1322522660712638
D:\projects\xray\test\xray_easy06960shifted0_25.jpg,0.007832721,12.440126685755631,0.13223398773329637
D:\projects\xray\test\P00346flip0.jpg,0.008656108,12.355703653831284,0.13221314435888332
D:\projects\xray\test\P04917shifted0_-10.jpg,0.005404973,12.677656095330125,0.13218153389025933
D:\projects\xray\test\P05205rotated360.jpg,0.007923148,12.425618680252045,0.1321793344436428
D:\projects\xray\test\B0039_0001rotated45.jpg,0.0070057563,12.516720292451012,0.13217295917974936
D:\projects\xray\test\P06228rotated360.jpg,0.008415627,12.374855567816288,0.1321641829714516
D:\projects\xray\test\P00624shifted-10_0.jpg,0.008014602,12.414572338752361,0.13216032504282804
D:\projects\xray\test\B0049_0073rotated90.jpg,0.0040807235,12.806728513074065,0.13214800863620782
D:\projects\xray\test\P05042flip-1.jpg,0.009704892,12.243441952189501,0.1321393111141592
D:\projects\xray\test\P00153shifted-10_0.jpg,0.009475888,12.266327318090104,0.13213916093397043
D:\projects\xray\test\P05171shifted0_-10.jpg,0.009852643,12.226600268981109,0.13211864581457028
D:\projects\xray\test\P07317rotated180.jpg,0.008063831,12.40330747969553,0.1320969061635539
D:\projects\xray\test\P08062rotated180.jpg,0.0064010625,12.568936683729365,0.13209042931467369
D:\projects\xray\test\P07404scaled1.2.jpg,0.0053880773,12.66880633490158,0.1320761406974865
D:\projects\xray\test\P05794scaled1.2.jpg,0.006818184,12.52501191684507,0.13206830333187208
D:\projects\xray\test\P00140rotated90.jpg,0.008193872,12.386411142886807,0.13205798336656024
D:\projects\xray\test\P05452rotated90.jpg,0.006343762,12.57138706980777,0.13205763262273196
D:\projects\xray\test\xray_easy06922flip1.jpg,0.009079214,12.297234211332874,0.13205155629880505
D:\projects\xray\test\xray_easy06796scaled0.7.jpg,0.008884227,12.316066337009243,0.1320448902734118
D:\projects\xray\test\P07448flip0.jpg,0.008074562,12.395163585858507,0.1320261979238884
D:\projects\xray\test\P01977shifted0_-10.jpg,0.008644177,12.338124992533738,0.13202542657240446
D:\projects\xray\test\P05290rotated180.jpg,0.010823838,12.113451260381124,0.13195835101657294
D:\projects\xray\test\P07711flip1.jpg,0.013324904,11.86153249874255,0.13194022924299448
D:\projects\xray\test\P05205flip1.jpg,0.010678886,12.125048234922476,0.1319293687851507
D:\projects\xray\test\B0049_0137rotated270.jpg,0.0033612829,12.85630229990465,0.13192430586921997
D:\projects\xray\test\P08060rotated180.jpg,0.0063294997,12.556877119981857,0.13189827085056516
D:\projects\xray\test\P04029flip1.jpg,0.011718422,12.01420009296805,0.13186042310413423
D:\projects\xray\test\P00063shifted0_-10.jpg,0.0046031475,12.725111196520542,0.13185425947191928
D:\projects\xray\test\P07454rotated90.jpg,0.009292885,12.25542306988215,0.1318471154286241
D:\projects\xray\test\P05458shifted0_10.jpg,0.0085151605,12.33231193260717,0.1318382798568773
D:\projects\xray\test\xray_easy02550rotated45.jpg,0.012211946,11.96255290901033,0.13183747492932957
D:\projects\xray\test\P07780rotated180.jpg,0.0052950066,12.65290287631343,0.13182403532143336
D:\projects\xray\test\xray_easy06964rotated45.jpg,0.0077518728,12.403390646875593,0.13178577923179363
D:\projects\xray\test\P04179scaled0.8.jpg,0.0065484624,12.523633522220317,0.13178479765780632
D:\projects\xray\test\P01829scaled0.8.jpg,0.0056228507,12.614810242651096,0.13177095315752616
D:\projects\xray\test\P05905shifted-10_0.jpg,0.008561394,12.319439327567597,0.1317557874530532
D:\projects\xray\test\P05600flip0.jpg,0.010238101,12.151640972397146,0.1317545104985577
D:\projects\xray\test\P07222flip0.jpg,0.009608339,12.214010571771299,0.13174844430469906
D:\projects\xray\test\P04644shifted10_0.jpg,0.008826212,12.291099833683665,0.1317372103630155
D:\projects\xray\test\xray_easy06818shifted25_0.jpg,0.009306342,12.24244173162075,0.13173075965721331
D:\projects\xray\test\P07353shifted0_10.jpg,0.0066117668,12.50929589357907,0.1317047256950969
D:\projects\xray\test\B0049_0181flip0.jpg,0.004861045,12.679983040120334,0.13166087556432815
D:\projects\xray\test\B0049_0029rotated270.jpg,0.0043280353,12.730469311878943,0.1316327284026232
